ticker,subindustry,market_cap
PAM,utilities,2321.8
PAR,technology_hardware_and_equipment,1007.2
PARR,energy,930.6
PATH,software_and_services,10917.6
PAY,software_and_services,2323.5
PAYC,software_and_services,19206.3
PB,banks,6349.8
PBA,energy,21958.4
PBF,energy,3557.0
PBH,pharmaceuticals_biotechnology_and_life_sciences,2689.7
PBI,commercial_and_professional_services,830.9
PBR,energy,93083.8
PBT,energy,639.0
PCG,utilities,24465.6
PCOR,software_and_services,7453.0
PD,software_and_services,2861.6
PDM,real_estate,2057.2
PDOT,diversified_financials,500.9
PDS,energy,1047.5
PEAK,real_estate,18812.4
PEB,real_estate,3290.7
PEG,utilities,36691.9
PEI,real_estate,43.5
PEN,health_care_equipment_and_services,7821.7
PEO,diversified_financials,541.4
PFE,pharmaceuticals_biotechnology_and_life_sciences,282179.5
PFE.WI,pharmaceuticals_biotechnology_and_life_sciences,282179.5
PFGC,consumer_staples,8062.1
PFS,banks,1730.1
PFSI,banks,2678.3
PG,consumer_staples,382116.2
PGR,insurance,65009.3
PGRE,real_estate,2309.1
PGRU,media_and_entertainment,1020.5
PGSS,diversified_financials,279.6
PGTI,capital_goods,1044.1
PH,capital_goods,36352.7
PHG,health_care_equipment_and_services,25716.9
PHI,telecommunication_services,7875.3
PHM,consumer_durables_and_apparel,10547.9
PHR,health_care_equipment_and_services,1412.0
PHX,energy,125.2
PHYT,diversified_financials,251.3
PIAI,diversified_financials,401.5
PII,consumer_durables_and_apparel,6482.4
PINE,real_estate,220.6
PING,software_and_services,2433.9
PINS,media_and_entertainment,15046.4
PIPR,diversified_financials,2196.7
PJT,diversified_financials,1546.0
PK,real_estate,4674.7
PKE,capital_goods,250.0
PKG,containers_and_packaging,15255.0
PKI,pharmaceuticals_biotechnology_and_life_sciences,20283.3
PKX,metals_and_mining,17624.4
PL,commercial_and_professional_services,1519.0
PLAN,software_and_services,9807.2
PLD,real_estate,125474.4
PLNT,consumer_services,7324.4
PLOW,capital_goods,787.4
PLTR,software_and_services,26208.8
PLYM,real_estate,940.3
PM,consumer_staples,159007.4
PMT,diversified_financials,1370.6
PNC,banks,73890.8
PNM,utilities,4103.8
PNR,capital_goods,8868.7
PNTM,diversified_financials,848.7
PNW,utilities,8793.4
POLY,technology_hardware_and_equipment,1593.0
POND,diversified_financials,327.9
POR,utilities,4824.4
POST,consumer_staples,4697.6
POST WI,consumer_staples,4697.6
PPG,chemicals,30614.2
PPL,utilities,21947.9
PRA,insurance,1404.7
PRG,diversified_financials,1583.0
PRGO,pharmaceuticals_biotechnology_and_life_sciences,4754.7
PRI,insurance,5348.0
PRLB,capital_goods,1287.6
PRM,chemicals,1808.6
PRMW,consumer_staples,2357.3
PRO,software_and_services,1395.6
PRPB,diversified_financials,1078.5
PRPC,diversified_financials,544.8
PRT,energy,112.0
PRTY,retailing,434.1
PRU,insurance,44901.9
PSA,real_estate,72452.1
PSB,real_estate,4642.8
PSFE,software_and_services,2363.9
PSN,capital_goods,4098.0
PSO,media_and_entertainment,7466.8
PSTG,technology_hardware_and_equipment,9235.6
PSTH,diversified_financials,3974.0
PSTL,real_estate,330.6
PSX,energy,43081.3
PTR,energy,147769.4
PUK,insurance,37589.7
PUMP,energy,1664.5
PV,diversified_financials,529.9
PVH,consumer_durables_and_apparel,5444.0
PVL,energy,102.0
PWR,capital_goods,19970.9
PWSC,consumer_services,2551.4
PX,diversified_financials,1381.7
PXD,energy,60688.2
PZN,diversified_financials,130.9
QD,diversified_financials,265.7
QGEN,pharmaceuticals_biotechnology_and_life_sciences,10577.1
QNGY,technology_hardware_and_equipment,148.8
QS,automobiles_and_components,7719.6
QSR,consumer_services,18646.1
QTWO,software_and_services,3319.5
QUAD,commercial_and_professional_services,388.4
QUOT,retailing,589.5
R,transportation,3393.4
RAAS,software_and_services,271.2
RACE,automobiles_and_components,40832.1
RAD,consumer_staples,401.1
RAMP,software_and_services,2502.0
RBA,commercial_and_professional_services,6181.1
RBAC,diversified_financials,714.1
RBLX,media_and_entertainment,24827.8
RBOT,health_care_equipment_and_services,529.9
RC,diversified_financials,1685.2
RCFA,diversified_financials,278.9
RCI,telecommunication_services,29593.6
RCL,consumer_services,21547.5
RCUS,pharmaceuticals_biotechnology_and_life_sciences,2226.4
RDN,banks,3918.0
RDW,capital_goods,388.7
RDY,pharmaceuticals_biotechnology_and_life_sciences,9317.5
RE,insurance,11433.2
RELX,commercial_and_professional_services,60013.2
RENN,software_and_services,629.1
RERE,retailing,614.9
RES,energy,2647.8
REV,consumer_staples,382.1
REVG,capital_goods,792.4
REX,energy,532.6
REXR,real_estate,13114.7
REZI,capital_goods,3436.9
RF,banks,20317.3
RFL,real_estate,46.8
RFM,diversified_financials,98.8
RFP,paper_and_forest_products,1036.8
RGA,insurance,7847.7
RGR,consumer_durables_and_apparel,1284.6
RGS,consumer_services,77.3
RH,retailing,8565.4
RHI,commercial_and_professional_services,12334.7
RHP,real_estate,5351.1
RIG,energy,3126.0
RIO,metals_and_mining,132920.7
RJF,diversified_financials,23469.4
RKLY,semiconductors_and_semiconductor_equipment,494.4
RKT,banks,1120.0
RKTA,diversified_financials,327.1
RL,consumer_durables_and_apparel,8028.4
RLGY,real_estate,1605.2
RLI,insurance,5028.6
RLJ,real_estate,2320.6
RLTY,diversified_financials,302.0
RLX,consumer_staples,3100.1
RM,diversified_financials,476.5
RMAX,real_estate,490.5
RMD,health_care_equipment_and_services,35019.5
RMM,diversified_financials,330.2
RMO,capital_goods,157.3
RNG,software_and_services,9958.0
RNGR,energy,183.0
RNR,insurance,6727.5
ROG,technology_hardware_and_equipment,5147.0
ROK,capital_goods,31478.7
ROL,commercial_and_professional_services,17034.2
RONI,diversified_financials,426.1
ROP,capital_goods,48867.7
ROSS,diversified_financials,422.6
RPM,chemicals,11325.9
RPT,real_estate,1186.0
RRAC,diversified_financials,373.5
RRC,energy,8577.0
RRX,capital_goods,9469.0
RS,metals_and_mining,12297.2
RSG,commercial_and_professional_services,42226.9
RSI,consumer_services,414.1
RSKD,software_and_services,977.8
RTX,capital_goods,155054.8
RVLV,retailing,4021.8
RWT,diversified_financials,1093.3
RXN WI,capital_goods,4391.2
RY,banks,154735.2
RYAM,chemicals,353.7
RYAN,insurance,4389.0
RYB,consumer_services,26.4
RYI,metals_and_mining,1645.6
RYN,real_estate,6556.0
S,software_and_services,10307.7
SA,metals_and_mining,1635.8
SAFE,real_estate,2944.1
SAH,retailing,1861.8
SAIC,commercial_and_professional_services,4944.7
SAIL,software_and_services,6057.6
SAM,consumer_staples,4459.8
SAN,banks,57745.2
SAND,metals_and_mining,1628.7
SAP,software_and_services,123088.7
SAVE,transportation,2778.3
SB,transportation,549.9
SBH,retailing,1763.1
SBOW,energy,619.3
SBR,energy,931.2
SBS,utilities,7051.4
SBSW,metals_and_mining,11306.1
SCCO,metals_and_mining,56188.2
SCHW,diversified_financials,145748.4
SCI,consumer_services,11451.0
SCL,chemicals,2254.0
SCS,commercial_and_professional_services,1322.4
SCU,diversified_financials,322.9
SCUA,diversified_financials,286.4
SCX,capital_goods,48.0
SD,energy,701.3
SE,media_and_entertainment,60425.2
SEAS,consumer_services,5598.1
SEDA,diversified_financials,244.7
SEE,containers_and_packaging,10030.3
SEM,health_care_equipment_and_services,3259.4
SEMR,software_and_services,1560.5
SES,capital_goods,2856.0
SF,diversified_financials,7260.0
SFBS,banks,4738.8
SFE,diversified_financials,79.0
SFL,energy,1340.1
SFUN,media_and_entertainment,32.0
SG,consumer_services,3119.8
SGFY,health_care_equipment_and_services,2808.9
SGHC,consumer_services,4643.7
SHAK,consumer_services,2590.1
SHAP,diversified_financials,259.2
SHEL,energy,218231.5
SHG,banks,17029.4
SHI,chemicals,4528.8
SHO,real_estate,2651.4
SHOP,software_and_services,76392.1
SHPW,commercial_and_professional_services,136.8
SHPW.WS,commercial_and_professional_services,136.8
SHW,chemicals,65363.2
SI,banks,4164.8
SID,metals_and_mining,7127.4
SIG,retailing,4066.7
SII,diversified_financials,1428.1
SITC,real_estate,3517.2
SITE,capital_goods,6710.3
SIX,consumer_services,3674.0
SJI,utilities,4221.6
SJM,consumer_staples,15435.8
SJR,media_and_entertainment,15376.4
SJT,energy,479.6
SJW,utilities,1893.4
SKE,metals_and_mining,741.0
SKIL,commercial_and_professional_services,939.3
SKLZ,media_and_entertainment,1007.2
SKM,telecommunication_services,10757.7
SKT,real_estate,1849.1
SKX,consumer_durables_and_apparel,6633.2
SKY,consumer_durables_and_apparel,3057.3
SLB,energy,60948.9
SLCA,energy,1554.7
SLF,insurance,31774.5
SLG,real_estate,4766.1
SLQT,insurance,342.8
SLVM,paper_and_forest_products,1648.4
SM,energy,4885.5
SMAR,software_and_services,6941.6
SMFG,banks,42435.3
SMG,chemicals,6537.2
SMHI,energy,199.6
SMP,automobiles_and_components,972.2
SMRT,technology_hardware_and_equipment,1009.2
SMWB,software_and_services,1032.9
SNA,capital_goods,12118.7
SNAP,media_and_entertainment,54625.1
SNDA,health_care_equipment_and_services,202.2
SNDR,transportation,3956.4
SNN,health_care_equipment_and_services,13976.4
SNOW,software_and_services,62111.5
SNP,energy,77148.6
SNV,banks,6922.8
SNX,technology_hardware_and_equipment,10048.6
SNX.WI,technology_hardware_and_equipment,10048.6
SO,utilities,81091.9
SOI,energy,376.9
SOL,capital_goods,392.7
SON,containers_and_packaging,6297.0
SONX,health_care_equipment_and_services,82.4
SONY,consumer_durables_and_apparel,109944.5
SOS,commercial_and_professional_services,130.9
SPB,consumer_staples,3726.9
SPCE,capital_goods,2373.7
SPG,real_estate,43119.0
SPGI,diversified_financials,137197.1
SPIR,commercial_and_professional_services,256.6
SPNT,insurance,1067.2
SPOT,media_and_entertainment,26473.3
SPR,capital_goods,4887.1
SPXC,capital_goods,2104.3
SQ,software_and_services,72796.3
SQM,chemicals,24339.2
SQNS,semiconductors_and_semiconductor_equipment,123.9
SQSP,software_and_services,3230.5
SQZ,pharmaceuticals_biotechnology_and_life_sciences,104.4
SR,utilities,4041.2
SRC,real_estate,6034.8
SRE,utilities,53766.5
SRG,real_estate,516.6
SRI,automobiles_and_components,550.9
SRL,diversified_financials,139.6
SRT,software_and_services,166.7
SSD,capital_goods,4720.0
SSL,chemicals,15588.5
SST,media_and_entertainment,1145.2
SSTK,retailing,2987.1
SSU,retailing,2481.8
ST,capital_goods,7574.0
STAG,real_estate,7337.8
STAR,real_estate,1583.7
STC,insurance,1448.2
STE,health_care_equipment_and_services,24766.5
STEM,capital_goods,1503.7
STET,diversified_financials,299.2
STG,consumer_services,55.9
STLA,automobiles_and_components,45141.5
STM,semiconductors_and_semiconductor_equipment,33764.9
STN,commercial_and_professional_services,5508.8
STNG,energy,1230.9
STON,consumer_services,300.6
STOR,real_estate,8506.0
STRE,diversified_financials,344.6
STRY,telecommunication_services,1061.1
STT,diversified_financials,26071.2
STVN,pharmaceuticals_biotechnology_and_life_sciences,4767.2
STWD,diversified_financials,7331.7
STZ,consumer_staples,48375.6
SU,energy,48711.2
SUI,real_estate,21901.3
SUM,construction_materials,3517.1
SUNL,diversified_financials,390.0
SUP,automobiles_and_components,99.4
SUPV,banks,291.2
SUZ,paper_and_forest_products,15133.0
SWCH,software_and_services,4690.1
SWI,software_and_services,2103.7
SWK,capital_goods,22067.8
SWM,paper_and_forest_products,842.5
SWN,energy,9049.6
SWX,utilities,5916.2
SXC,metals_and_mining,800.7
SXI,capital_goods,1214.7
SXT,chemicals,3558.9
SYF,diversified_financials,20602.3
SYK,health_care_equipment_and_services,102609.8
SYY,consumer_staples,44706.1
T,telecommunication_services,139607.5
T WD,telecommunication_services,139607.5
TAC,utilities,2977.7
TACA,diversified_financials,289.8
TAK,pharmaceuticals_biotechnology_and_life_sciences,45331.5
TAL,consumer_services,1863.5
TALO,energy,1617.4
TAP,consumer_staples,12129.3
TARO,pharmaceuticals_biotechnology_and_life_sciences,1498.9
TBI,commercial_and_professional_services,1021.6
TCI,real_estate,339.4
TCN,real_estate,4286.4
TCS,retailing,404.9
TD,banks,135660.0
TDC,software_and_services,4752.9
TDCX,software_and_services,2084.3
TDG,capital_goods,35703.2
TDOC,health_care_equipment_and_services,10413.0
TDS,telecommunication_services,2162.1
TDW,energy,944.1
TDY,technology_hardware_and_equipment,22769.6
TEAF,diversified_financials,200.0
TECK,metals_and_mining,23156.3
TEF,telecommunication_services,30091.9
TEL,technology_hardware_and_equipment,40495.0
TEN,automobiles_and_components,1513.0
TEO,telecommunication_services,4635.1
TEVA,pharmaceuticals_biotechnology_and_life_sciences,11303.4
TEX,capital_goods,2535.2
TFC,banks,69123.7
TFII,transportation,7659.3
TFX,health_care_equipment_and_services,15887.0
TG,chemicals,416.3
TGH,capital_goods,1795.5
TGI,capital_goods,1695.2
TGNA,media_and_entertainment,4984.7
TGS,energy,1839.0
TGT,retailing,113778.0
THC,health_care_equipment_and_services,9209.6
THG,insurance,5402.9
THO,automobiles_and_components,4672.6
THR,capital_goods,541.3
THS,consumer_staples,1898.2
TIMB,telecommunication_services,7038.8
TINV,diversified_financials,353.6
TISI,commercial_and_professional_services,84.5
TIXT,software_and_services,6254.1
TJX,retailing,76895.2
TK,energy,350.4
TKC,telecommunication_services,3471.1
TKR,capital_goods,4550.8
TLK,telecommunication_services,32106.1
TLYS,retailing,281.4
TM,automobiles_and_components,242012.6
TME,media_and_entertainment,7718.1
TMHC,consumer_durables_and_apparel,3340.3
TMO,pharmaceuticals_biotechnology_and_life_sciences,224745.0
TMST,metals_and_mining,1128.5
TMX,consumer_services,5497.6
TNC,capital_goods,1365.2
TNET,commercial_and_professional_services,6087.7
TNK,energy,575.3
TNL,consumer_services,4728.2
TNP,energy,301.4
TOL,consumer_durables_and_apparel,5536.5
TOST,software_and_services,10281.3
TPB,consumer_staples,577.1
TPC,capital_goods,517.2
TPGY,diversified_financials,433.6
TPH,consumer_durables_and_apparel,2253.7
TPL,energy,11451.5
TPR,consumer_durables_and_apparel,9324.1
TPX,consumer_durables_and_apparel,5334.2
TR,consumer_staples,2348.7
TRAQ,diversified_financials,514.4
TRC,real_estate,508.4
TRCA,diversified_financials,260.5
TREC,chemicals,200.7
TREX,capital_goods,7288.0
TRGP,energy,18044.5
TRI,commercial_and_professional_services,51784.3
TRIS,diversified_financials,283.5
TRN,capital_goods,2691.1
TRNO,real_estate,5796.2
TROX,chemicals,3177.4
TRP,energy,56229.5
TRQ,metals_and_mining,5961.8
TRTL,diversified_financials,420.0
TRTN,capital_goods,4159.1
TRTX,diversified_financials,875.3
TRU,commercial_and_professional_services,18291.4
TRV,insurance,42271.5
TS,energy,19146.8
TSE,chemicals,1911.5
TSM,semiconductors_and_semiconductor_equipment,504289.6
TSN,consumer_staples,35333.2
TSQ,media_and_entertainment,211.6
TT,capital_goods,34967.7
TTC,capital_goods,8928.6
TTE,energy,132069.8
TTI,energy,531.0
TTM,automobiles_and_components,20606.9
TU,telecommunication_services,36587.1
TUFN,software_and_services,495.1
TUP,consumer_durables_and_apparel,878.6
TUYA,software_and_services,1705.6
TV,media_and_entertainment,6392.9
TWI,capital_goods,937.3
TWLO,software_and_services,26351.8
TWNI,diversified_financials,423.5
TWO,diversified_financials,1710.3
TWOA,diversified_financials,268.9
TWTR,media_and_entertainment,35174.5
TX,metals_and_mining,9748.6
TXT,capital_goods,15162.5
TYL,software_and_services,17019.5
U,software_and_services,26950.9
UA,consumer_durables_and_apparel,7640.2
UAA,consumer_durables_and_apparel,7640.2
UBA,real_estate,699.4
UBER,transportation,66077.7
UBP,real_estate,699.4
UBS,diversified_financials,60260.7
UDR,real_estate,18467.3
UE,real_estate,2277.0
UFI,consumer_durables_and_apparel,321.0
UGI,utilities,7704.0
UGIC,utilities,7704.0
UGP,energy,3388.5
UHS,health_care_equipment_and_services,11277.8
UHT,real_estate,798.0
UI,technology_hardware_and_equipment,17827.2
UIS,software_and_services,1270.1
UL,consumer_staples,113699.5
UMC,semiconductors_and_semiconductor_equipment,20266.9
UMH,real_estate,1291.8
UNF,commercial_and_professional_services,3263.9
UNFI,consumer_staples,2590.5
UNH,health_care_equipment_and_services,505921.5
UNM,insurance,6750.4
UNP,transportation,154344.4
UNVR,capital_goods,5356.2
UP,transportation,754.4
UPH,health_care_equipment_and_services,148.9
UPS,transportation,166110.5
URI,capital_goods,25374.1
USB,banks,78579.7
USER,software_and_services,1264.9
USFD,consumer_staples,8317.8
USM,telecommunication_services,2572.6
USNA,consumer_staples,1556.8
USPH,health_care_equipment_and_services,1366.6
USX,transportation,165.2
UTI,consumer_services,334.0
UTL,utilities,811.2
UTZ,consumer_staples,1203.3
UVE,insurance,398.0
UVV,consumer_staples,1462.2
UWMC,banks,365.5
V,software_and_services,452532.3
VAC,consumer_services,6506.5
VAL,energy,3960.8
VALE,metals_and_mining,88812.9
VAPO,health_care_equipment_and_services,150.0
VATE,capital_goods,290.3
VCXB,diversified_financials,410.7
VEC,capital_goods,459.1
VEEV,health_care_equipment_and_services,30757.6
VEL,banks,303.4
VET,energy,3627.5
VFC,consumer_durables_and_apparel,22311.3
VGII,diversified_financials,499.1
VGR,consumer_staples,2003.4
VHC,software_and_services,118.2
VHI,chemicals,960.9
VIAO,technology_hardware_and_equipment,133.0
VICI,real_estate,22392.6
VIPS,retailing,5139.8
VIST,energy,800.1
VIV,telecommunication_services,18955.6
VLD,capital_goods,881.1
VLN,semiconductors_and_semiconductor_equipment,393.5
VLO,energy,44110.6
VLRS,transportation,2165.1
VLTA,retailing,455.9
VMC,construction_materials,23550.2
VMI,capital_goods,5246.1
VMW,software_and_services,47019.4
VNCE,consumer_durables_and_apparel,93.2
VNO,real_estate,7993.8
VNT,technology_hardware_and_equipment,4186.0
VNTR,chemicals,195.3
VOC,energy,131.6
VOYA,diversified_financials,7017.9
VPG,technology_hardware_and_equipment,436.2
VRE,real_estate,1513.6
VRT,capital_goods,4914.2
VRTV,capital_goods,2182.8
VSCO,retailing,4237.1
VSH,technology_hardware_and_equipment,2699.5
VST,utilities,10945.4
VSTO,consumer_durables_and_apparel,2070.9
VTEX,media_and_entertainment,1186.3
VTOL,energy,953.2
VTR,real_estate,24196.7
VVI,commercial_and_professional_services,732.4
VVNT,consumer_services,1184.0
VVV,chemicals,5696.4
VYGG,diversified_financials,715.2
VZ,telecommunication_services,225633.0
VZIO,consumer_durables_and_apparel,1634.1
W,retailing,11183.0
WAB,capital_goods,16757.7
WAL,banks,8345.6
WAT,pharmaceuticals_biotechnology_and_life_sciences,18170.0
WAVC,diversified_financials,261.3
WBS,banks,9386.1
WBT,capital_goods,3396.9
WBX,capital_goods,1875.5
WCC,capital_goods,6583.1
WCN,commercial_and_professional_services,35582.3
WD,banks,4299.6
WDH,insurance,614.8
WE,real_estate,4518.1
WEAV,software_and_services,328.4
WEBR,consumer_durables_and_apparel,526.2
WEC,utilities,32969.2
WEI,diversified_financials,14.9
WEL,diversified_financials,144.0
WELL,real_estate,43934.9
WEX,software_and_services,7854.9
WF,banks,9377.4
WFC,banks,181270.7
WFG,paper_and_forest_products,8467.1
WGO,automobiles_and_components,1905.6
WH,consumer_services,8300.1
WHD,energy,3697.8
WHR,consumer_durables_and_apparel,10321.6
WIT,software_and_services,38383.3
WK,software_and_services,5711.9
WLK,chemicals,16495.2
WLL,energy,3250.8
